SCOPE,FOLD,LABEL,PROGRAM,NIGHT,PETAL,OFFSET_KMS,COMPONENT,N_LABELS_FIT,N_TRAIN_PAIRS
REAL,1,DARK:20220312:P7,DARK,20220312,7,0.2197093036052705,0,4579,1325065
REAL,1,DARK:20220312:P8,DARK,20220312,8,-0.37195176887595044,0,4579,1325065
REAL,1,DARK:20220312:P9,DARK,20220312,9,-0.24758188033296868,0,4579,1325065
REAL,1,DARK:20220321:P0,DARK,20220321,0,-0.16262603760677308,0,4579,1325065
REAL,1,DARK:20220321:P1,DARK,20220321,1,-0.3420011857098823,0,4579,1325065
REAL,1,DARK:20220321:P2,DARK,20220321,2,0.7884581372914605,0,4579,1325065
REAL,1,DARK:20220321:P3,DARK,20220321,3,-0.2487623420068086,0,4579,1325065
REAL,1,DARK:20220321:P4,DARK,20220321,4,0.48836858177292186,0,4579,1325065
REAL,1,DARK:20220321:P5,DARK,20220321,5,-0.5453276796075845,0,4579,1325065
REAL,1,DARK:20220321:P6,DARK,20220321,6,-0.14677521573411573,0,4579,1325065
REAL,1,DARK:20220321:P7,DARK,20220321,7,0.06283146151493318,0,4579,1325065
REAL,1,DARK:20220321:P8,DARK,20220321,8,0.5068138748555645,0,4579,1325065
REAL,1,DARK:20220321:P9,DARK,20220321,9,-0.40097959476971584,0,4579,1325065
REAL,1,DARK:20220322:P0,DARK,20220322,0,0.3700302914595713,0,4579,1325065
REAL,1,DARK:20220322:P1,DARK,20220322,1,0.12840856639257248,0,4579,1325065
